,0,1,2,3,4
prediction_aligned_int_7,0.3421146092478118,0.3375023444548473,0.3395193850114363,0.3535235643674457,0.3406026962082237
rt_aligned_int_7,0.19029307714834465,0.19112033257469097,0.18541328147539704,0.18730944076338707,0.19187760483609262
prediction_aligned_int_14,0.16571349793075418,0.1637795502188003,0.16649825883126512,0.16945789429647506,0.1622595743316414
rt_aligned_int_14,0.028345420833659873,0.027801961316213486,0.027820897468889494,0.027982444645934135,0.027986582416192674
prediction_aligned_int_21,0.05936819668952187,0.0583670698536225,0.05807039796543456,0.06016044516035979,0.0608380531593099
rt_aligned_int_21,0.01787096058276416,0.018430819220475847,0.01904221265020878,0.017797597815701338,0.019063653893058752
prediction_aligned_int_28,0.03846408489667241,0.03838714311728597,0.0387211045798308,0.03910379327813518,0.03945700466468682
rt_aligned_int_28,0.04435018372726751,0.04260683849505642,0.04258713132689407,0.04404890188848998,0.04459964963899621
totalTestResultsIncrease_norm,1.5697176025080852,1.5878446904272026,1.5758723654390896,1.5818576257973083,1.5730451830191954
test_positivity,0.6605925561715823,0.6561785476505897,0.6507570064335979,0.6559816624455438,0.6570952628096967
fb_movement_change,0.014823163576055953,0.015476205915056385,0.014997345278978447,0.014671674565354342,0.015139228569046592
fb_stationary,0.02007486309461559,0.020005960710274273,0.020598438852236334,0.020066601153902797,0.02014306292088819
Diabetes_Prevalence_Both_Sexes,0.0037858474455246816,0.004032763400491413,0.0039619284698042545,0.003918639948989555,0.0038128715766437837
Male_Obesity_%,0.004407180131309807,0.004306990617902295,0.004415503601948645,0.004396289416265131,0.004386091974280082
Female_Obesity_%,0.00306514949512926,0.0030720804596670037,0.003120829873023867,0.003090427400381901,0.003049809398547154
life_expectancy,0.001370034006506593,0.0013819283553534456,0.0013863724387723764,0.0013961290712968255,0.0013794909227771157
mortality_risk_0-5,0.0030360376406669554,0.0030759017080762563,0.0033207213786682344,0.003322903909203423,0.0033106325476819354
mortality_risk_5-25,0.0032964687423230332,0.003260004985383591,0.0032306929222716274,0.003322309468397844,0.003268167435635849
mortality_risk_25-45,0.0027116757422839255,0.002791515713073789,0.0027701270499954633,0.0028500707400855863,0.002793412251347771
