,0,1,2,3,4
prediction_aligned_int_7,0.023462671589474127,0.02346711339242935,0.02337582884020517,0.02358092067937234,0.02349260083577087
rt_aligned_int_7,0.019010379730842186,0.0195969814437833,0.018883078392060382,0.019805266806460997,0.0192401422628089
prediction_aligned_int_14,0.037740516921287215,0.03798411576401328,0.037652626083154006,0.03789735764270252,0.038519253551267285
rt_aligned_int_14,0.042219835229004854,0.042339473086707824,0.04194017114160331,0.04247225569260393,0.043097754727152826
prediction_aligned_int_21,0.5549105910884169,0.5510418192731701,0.5487390661008668,0.5519393660073094,0.5598891558525491
rt_aligned_int_21,0.07180722556633501,0.07229488706176357,0.0748571759631681,0.07028841129483576,0.0716795387402509
prediction_aligned_int_28,0.038194796580579116,0.038871233807883376,0.038987700017622307,0.038132071716647675,0.03851174879560093
rt_aligned_int_28,0.041010382860850236,0.0418477417776324,0.0403935482519453,0.04067627888546321,0.041422946973003194
totalTestResultsIncrease_norm,1.0365263930287614,1.0327916404082975,1.030941597378762,1.0352317014390642,1.0350585870858593
test_positivity,0.3462672648068582,0.3439992055041241,0.34748581684392943,0.35136906745229934,0.3512037398785727
fb_movement_change,0.011359864526833352,0.012327455085787808,0.011129919607366312,0.010568377366278026,0.011184597119508477
fb_stationary,0.04877934084262503,0.03987467590050453,0.04939018306509213,0.042723375874241465,0.047379809352926405
Diabetes_Prevalence_Both_Sexes,0.005040092723651246,0.004041179128823957,0.00430405974611725,0.004411065827099714,0.0042852094800660545
Male_Obesity_%,0.0033245841149930344,0.0033324047021890957,0.0034736187023779452,0.0034443570257226552,0.003489377007042882
Female_Obesity_%,0.003449247414291645,0.0034526871290032624,0.003400894351315298,0.003379684119886095,0.0033873628663431132
life_expectancy,0.0016028803871959152,0.001581659447432271,0.0016277206081625195,0.0016897396573231083,0.0016190705088776625
mortality_risk_0-5,0.0020798600978533255,0.002189300249833437,0.002065149452083359,0.0021695433600008585,0.002183177953390958
mortality_risk_5-25,0.002259299924821767,0.0022379195537602925,0.00228738366125647,0.002318563219078973,0.002293739380280879
mortality_risk_25-45,0.0019905808072344655,0.0020021861174640554,0.002041902784355676,0.0019463441538680737,0.0020167012356878677
mortality_risk_45-65,0.0035727135042487035,0.003768302633328835,0.0036361671646241156,0.003556373099816268,0.003583800682279481
mortality_risk_65-85,0.002524042813643157,0.0025466673420326824,0.0025729377706672496,0.002500455001666846,0.002542984455686015
tubercolosis_mortality,0.009934397695814168,0.009408889716846058,0.009475550102629016,0.009974573725645475,0.009846073613934414
AIDS_mortality,0.028040835723409763,0.028079644822209926,0.02768330254820528,0.02769058814900538,0.02791385301214666
diarrheal_mortality,0.005439130009698423,0.005419424343121482,0.005466260105020937,0.0054057729457539505,0.005532533549557517
lower_respiratory_mortality,0.005500937584610899,0.005498111022341878,0.0054989558343698786,0.005549926330766675,0.005401922381268798
meningitis_mortality,0.0032000974381892755,0.003240781165082862,0.003130580552391682,0.003169075157039569,0.0032486274169361007
hepatitis_mortality,0.023626275865112012,0.022445478878223346,0.021622234197136048,0.02226883437027183,0.02143900494088602
other_resp_mortality,0.002980355177786609,0.003000183330113093,0.0029666551989430134,0.0029522142519081696,0.0030221043998304165
interstitial_lung_mortality,0.006360938110666181,0.006615357898349439,0.006567688970563923,0.006369161608133167,0.006451313109770207
asthma_mortality,0.0042958948474429715,0.004089369424066236,0.0042381851663185754,0.004276756124421022,0.004378271080258456
other_pneumoconiosis_mortality,0.006492110135484008,0.0064531839652332,0.006162412348974633,0.006322965795130253,0.0065928553782875765
coal_pneumoconiosis_mortality,0.003468407725984335,0.0034321804918834298,0.0035281381557279445,0.003408614210700822,0.003462715963893581
asbestosis_mortality,0.004548066902872239,0.004357097055983528,0.004579246069454368,0.004403796705043983,0.004432065144569175
silicosis_mortality,0.0017244330767176574,0.0016793228688871675,0.0017207274252617477,0.001693126340278961,0.0016937812856137047
pneumoconiosis_mortality,0.0042938439363278125,0.004319619987867229,0.004237661107421964,0.004583477852892037,0.004523552597289426
COPD_mortality,0.0032637141317812812,0.003233235346512209,0.0032493131600065395,0.0031656404100902646,0.0032063844861913715
chronic_respiratory_mortality,0.0039032708571020702,0.003949860904006286,0.0037291382006297003,0.003917507087562888,0.0038794639856027935
Socioeconomic Status,0.0033973450842399444,0.0033354848656017566,0.00338547152452795,0.0034361852918719515,0.003395926755396239
Household Composition & Disability,0.0043406914446166844,0.004302922434340495,0.00412886973640747,0.004203613911257231,0.004166444427676219
Minority Status & Language,0.007966269369737433,0.007946605351802027,0.008092475185518921,0.00799371383980374,0.007835467007849317
Housing Type & Transportation,0.005367988533500734,0.005253628280593614,0.0051943361651877185,0.0054486743028797635,0.005395997680367692
Epidemiological Factors,0.004425577717917961,0.00462923476215249,0.0044786173559787645,0.004540562976089402,0.004575789938389585
