,0,1,2,3,4
prediction_aligned_int_7,0.027041433541369897,0.027182494769071863,0.027296724099672875,0.0275572981045622,0.02708104254959154
rt_aligned_int_7,0.02574382769347472,0.025118390436971616,0.025228430296745596,0.025286639362482988,0.02539179074812914
prediction_aligned_int_14,0.46580600319348264,0.4809430811925298,0.46439234500426274,0.4731608835179991,0.46097939966969204
rt_aligned_int_14,0.05643860262930156,0.055314433021322884,0.05652297904112602,0.05709067245360133,0.056394433798391264
prediction_aligned_int_21,0.047485790582989185,0.04656331322481955,0.04704657940562207,0.04680873339257896,0.04674716228681253
rt_aligned_int_21,0.019964824260928382,0.019909778491544183,0.02072894731160191,0.02057629849832754,0.019798957480551604
prediction_aligned_int_28,0.023548738885747933,0.023794725084473223,0.023814703267200144,0.02361525375597051,0.023661965347343106
rt_aligned_int_28,0.01849468196715842,0.018919890821443963,0.01887731235322465,0.019276031580027775,0.017946357183489914
totalTestResultsIncrease_norm,1.0604157291953977,1.0708877103429941,1.0525932764626775,1.0507277866829674,1.052112962081083
test_positivity,0.40729917310408537,0.4107307733900192,0.4097420025626811,0.4068435965427737,0.4099981112147436
fb_movement_change,0.01088564126046665,0.010936131899790924,0.011568187139389119,0.011427005098664567,0.011111429441938658
fb_stationary,0.025381506108177687,0.021654815090199175,0.027652011768009577,0.02833953176464654,0.0267557481149302
Diabetes_Prevalence_Both_Sexes,0.00893395834100863,0.00892427762318293,0.00889066440006081,0.008799179386586142,0.008551718551441656
Male_Obesity_%,0.005276802516446022,0.005430890293713908,0.005424560634117892,0.005418644903402048,0.005430483766300731
Female_Obesity_%,0.0027433866483583813,0.0028200570850189788,0.0028005825586783217,0.0027779646103475164,0.002780849596858981
life_expectancy,0.000854392307297891,0.000842220367858193,0.0008522034805380496,0.0008676755243492984,0.0008683518239657184
mortality_risk_0-5,0.0025113624206800633,0.0025891576834112806,0.0024732276106722573,0.0024481170187916623,0.002439958307879797
mortality_risk_5-25,0.0025031762339228214,0.002468222959284061,0.0024446366975793277,0.0024497367699140016,0.002475380399565519
mortality_risk_25-45,0.0020900342829844876,0.0020408135856726517,0.0020540568169588047,0.0019507669924307969,0.002104580916207688
mortality_risk_45-65,0.0010833200175629498,0.0011041366110350337,0.0011317936096728598,0.0011326418897896762,0.0010994388096369212
mortality_risk_65-85,0.002824273850941972,0.0028724275713564174,0.0029043122841214686,0.002917505775801854,0.0028470509016934598
tubercolosis_mortality,0.011977432403574295,0.011265733355275476,0.012535784151990303,0.011706307892451195,0.011399037998112704
AIDS_mortality,0.024685266129509387,0.024978326529748407,0.024382216426604097,0.02412252467790077,0.024865226668318585
diarrheal_mortality,0.007530089312372534,0.0074152619903608,0.007413984555770359,0.007414123693689656,0.007578751168773712
lower_respiratory_mortality,0.0049396229403276815,0.004914967622305588,0.00490607125778908,0.0049751268211141175,0.004881957013021965
meningitis_mortality,0.002390554982473203,0.0023831938567883126,0.002372370104058885,0.0023528807575597943,0.002337172728719139
hepatitis_mortality,0.04346611857739957,0.04276108251955646,0.044866845061277694,0.04594533665906286,0.04548308882143581
other_resp_mortality,0.002691782586537239,0.002781084200936146,0.002767194143117324,0.0027882282449716023,0.0028257501428564646
