,0,1,2,3,4
prediction_aligned_int_7,0.4748849872422988,0.4969352946860015,0.47395182527003765,0.47395260063004174,0.469499985039198
rt_aligned_int_7,0.03998250228863065,0.0388946514953904,0.03864106209109586,0.03928727540391119,0.040420330414577266
prediction_aligned_int_14,0.02830681082765063,0.02804330649694642,0.028096574768269766,0.027904281068962256,0.028083604119891525
rt_aligned_int_14,0.014474634013825205,0.01404984542157306,0.01421926347069713,0.014015110813990872,0.014144073226698084
prediction_aligned_int_21,0.01273408645936347,0.012772795522508873,0.013024435439622839,0.012869544773187913,0.012695980876069268
rt_aligned_int_21,0.008325641506756631,0.008294970285583902,0.00835677698218873,0.008560405961599571,0.008293725600582502
prediction_aligned_int_28,0.010436311309639845,0.010493652341568738,0.010442440477180237,0.010519671122221963,0.0104244455217819
rt_aligned_int_28,0.021870132205706883,0.02135476571352024,0.021712431431120116,0.021786418241341532,0.02218785664525269
totalTestResultsIncrease_norm,1.0821082304040492,1.0762577927186305,1.0879721459091998,1.0878644023739126,1.0665320046089948
test_positivity,0.4669905148978798,0.4589831020598275,0.46823387684269513,0.4666613078333369,0.4673341477798779
fb_movement_change,0.018356910972849083,0.01753228994515299,0.01868022853404061,0.018073936263668378,0.017999333182834087
fb_stationary,0.01988701396727499,0.01992674652308757,0.020328827990567566,0.02135231433005491,0.01946031227996292
Diabetes_Prevalence_Both_Sexes,0.01786464013979372,0.01811018409309728,0.01854758302988624,0.017796216458113023,0.01779422679376108
Male_Obesity_%,0.004218170915085362,0.004681998334918558,0.0048360147997748015,0.004833371493970673,0.0047930390281160085
Female_Obesity_%,0.0029668311841964945,0.0030303441266387177,0.0031070942750583974,0.0030269974430177093,0.002925615358465916
life_expectancy,0.0013874476093442834,0.0014069023739361475,0.0013416980271133694,0.0013918087116384648,0.0015159906166311021
mortality_risk_0-5,0.0024891504842114998,0.0023398226568923652,0.0023924266085103563,0.002359856659885362,0.0023165892549534828
mortality_risk_5-25,0.002647819941038798,0.0025733879398471826,0.002462791064456349,0.0024802441692979293,0.0025404670473009316
mortality_risk_25-45,0.0014941135564068286,0.0014764700749476667,0.001436062407173866,0.0014068389077827037,0.0014631568627337943
mortality_risk_45-65,0.0013629626306650433,0.0013657795488298818,0.0013428286211840668,0.001322301419946048,0.0013290779282351117
mortality_risk_65-85,0.0025910959186351556,0.00269313233027324,0.0027396723197788964,0.0027142672991103955,0.0026770486996173792
tubercolosis_mortality,0.00918086225409176,0.009117943296942488,0.009304925573006884,0.008711277228788283,0.009295076103745692
AIDS_mortality,0.03892982164551384,0.037869750393865975,0.03745532820449282,0.03929213598923964,0.03859673022942822
diarrheal_mortality,0.011282676843430095,0.011000932290582743,0.011477888809719894,0.011210844506217343,0.010757778064006462
lower_respiratory_mortality,0.00574372333942752,0.005704485983717089,0.005811637929011293,0.0058468005980584214,0.005778395949269877
meningitis_mortality,0.00244117873952876,0.0024259960285752946,0.002464483668707995,0.0024603820673732013,0.002504912323797015
hepatitis_mortality,0.00872651957214654,0.008424679899592058,0.008996973443818113,0.00829835005020041,0.008950395662173816
other_resp_mortality,0.0024683604405167925,0.002439989458576708,0.0023904016310712928,0.0024397174237515973,0.0024564698323734646
interstitial_lung_mortality,0.004099195741966488,0.004101452786790305,0.004041758832991849,0.004139285301403617,0.004162080809372193
asthma_mortality,0.004757731947865218,0.004811928825386946,0.004772118539549952,0.004744103756942453,0.004807546878675573
other_pneumoconiosis_mortality,0.00366783058377973,0.0036864720444873544,0.0035590169074450895,0.0036427460246328813,0.003787353628549095
coal_pneumoconiosis_mortality,0.004973667422860428,0.0048469827606753,0.004833547039226227,0.00491393871599799,0.005074995760179779
asbestosis_mortality,0.0070658682627571245,0.007085445178095506,0.0069995543984070485,0.006903827467100165,0.007013245332733398
silicosis_mortality,0.00187157222573342,0.0018532699384210538,0.0019343643861804427,0.001916235717345116,0.0018719507499329602
pneumoconiosis_mortality,0.004322783698984534,0.004351832251883403,0.004309166023660493,0.004197417893874955,0.00436760433623351
COPD_mortality,0.003879523378667149,0.0036081144661606057,0.003820629467558234,0.003798418078570065,0.0037628426950071514
chronic_respiratory_mortality,0.002063363177039146,0.002077006832995165,0.002104309725973863,0.0020414188037851666,0.0020788727583689326
Socioeconomic Status,0.0036855757816305346,0.0036360896219821415,0.003498856033025355,0.003511242714203777,0.0035532925591115205
Household Composition & Disability,0.0035571144244638253,0.0035391996800618886,0.0035008845119111065,0.0035653732791276482,0.003586757426324416
Minority Status & Language,0.016101443580633146,0.015689383698450188,0.015657142399412405,0.015970601888510738,0.015941028997995654
Housing Type & Transportation,0.0050505897917769715,0.004870043973447924,0.004996126738792905,0.0050582736026897335,0.00495703105526879
Epidemiological Factors,0.004033665083208127,0.0040937749903394716,0.0040989635226752474,0.004063909397266197,0.0039407509735140955
Healthcare System Factors,0.005773693305392458,0.005807273463760088,0.0058100129228867425,0.0059928216224375275,0.0059264377637955334
POP_DENSITY,0.012715086622907212,0.012062742802141702,0.012608464735582525,0.012189196142237013,0.012376543244379201
