,0,1,2,3,4
prediction_aligned_int_7,0.022528142301083798,0.0225105464915335,0.022496645189918896,0.022288775499395452,0.022228878375158412
rt_aligned_int_7,0.026421365228253446,0.02658603070968968,0.026918803795467072,0.026343254194407417,0.02641433873213983
prediction_aligned_int_14,0.01164358956503564,0.011777598508540654,0.011615156462421838,0.011887904513642189,0.01167282062305286
rt_aligned_int_14,0.012931724286778135,0.012819861935861931,0.013242259901602882,0.013090841826353894,0.013150399076874986
prediction_aligned_int_21,0.027392883855192895,0.02734810511259933,0.0275396579260474,0.027585187321642057,0.026992859031223615
rt_aligned_int_21,0.014559230665466383,0.014990923044956861,0.015425560855265141,0.014127093435982063,0.014896657440262362
prediction_aligned_int_28,0.6574048156663649,0.659590266708791,0.6597524458561774,0.6566958709613491,0.6557563496072191
rt_aligned_int_28,0.16665346901349964,0.1669808357018442,0.1690411325710871,0.1674813103554943,0.1684101693548502
totalTestResultsIncrease_norm,1.1124365001340397,1.1023738567095696,1.1130447150852665,1.1148077278018071,1.108116194970743
test_positivity,0.2974885225967334,0.2908481494789402,0.29157725908776133,0.29164036560685125,0.2928644459259363
fb_movement_change,0.014929031462346809,0.01490429803608484,0.014682076252637288,0.013948264488628626,0.013421700339825593
fb_stationary,0.025916756012772102,0.025552499858240374,0.025316087556989664,0.024611478367294604,0.025667000399429818
Diabetes_Prevalence_Both_Sexes,0.004019911823625377,0.004012843318700998,0.004095703241004611,0.004049206688290119,0.004003730299599995
Male_Obesity_%,0.004938301008642898,0.005336615788586796,0.0049313434454612,0.005475850011256944,0.005307978313408457
Female_Obesity_%,0.004285467335571114,0.004103882733719644,0.004115318270844215,0.004037102415635374,0.004194534514217585
life_expectancy,0.0010900919182100788,0.0010836954284254574,0.0011229384275233123,0.0010992119030360792,0.001126051528545946
mortality_risk_0-5,0.0018505515994595712,0.0017779569664553296,0.0018407818600880699,0.001808210470260363,0.001864110008141795
mortality_risk_5-25,0.002497690189460222,0.0024643057656604794,0.0025006296546539186,0.0025251140028600405,0.0024995523895371408
mortality_risk_25-45,0.0017767934905273952,0.0018008637610599232,0.0017994028325739597,0.0017620868255493471,0.0018325942075013701
mortality_risk_45-65,0.0019236962956694637,0.0018917763971296742,0.0018976990009107464,0.0019118423282326047,0.001940104642180196
mortality_risk_65-85,0.0037706563533033144,0.003738243581299705,0.0038413685098745987,0.003789736018761425,0.0037786030442361618
tubercolosis_mortality,0.011004619653613879,0.010860794315839084,0.011025964971459135,0.011089545535704737,0.010752140592511394
AIDS_mortality,0.05401042910915799,0.052383355816274846,0.05304525462520304,0.05140408459040102,0.05155481951508445
diarrheal_mortality,0.008373338347592685,0.008391468567283233,0.00833515347256919,0.008498864536754303,0.008437022063926491
lower_respiratory_mortality,0.006748300636340132,0.006860085225577239,0.00683732562051198,0.0069264347794478764,0.00686766968054231
meningitis_mortality,0.003583283013401939,0.003677492438468266,0.003718062132519795,0.0035820198379642454,0.003689697853971108
hepatitis_mortality,0.03745787668974998,0.03850922755225217,0.03638415875382062,0.03713760937367527,0.03753055563065322
other_resp_mortality,0.0035793376731615423,0.0036195690281513038,0.00361961289767021,0.0035923335403836854,0.003672409059410131
interstitial_lung_mortality,0.005387623986622958,0.005310686762771244,0.005426056715259642,0.005398377821735134,0.005345679300296058
asthma_mortality,0.01582772110779851,0.016475691927581138,0.015612066036100547,0.017512594193362485,0.015377501488782808
other_pneumoconiosis_mortality,0.00698336937543087,0.0071198304351113295,0.0069007259581387315,0.007071769119715854,0.007004722428640697
coal_pneumoconiosis_mortality,0.006273068652407621,0.006470791968547052,0.0065244949059701796,0.006506380602482875,0.006321810272545081
asbestosis_mortality,0.004564812906180382,0.004654307912068445,0.004611459281818386,0.0045456895635853645,0.004665253180594853
silicosis_mortality,0.002220060351518227,0.0021341217935518797,0.0021621814106134174,0.002175764038640171,0.0021454861078247234
pneumoconiosis_mortality,0.006928175776273582,0.006819724608318256,0.006616106022351742,0.006835830335721993,0.006808316630484201
COPD_mortality,0.0029868215795387787,0.0029559788882488336,0.0029679019202271117,0.0029879436853146313,0.0029964504054027508
chronic_respiratory_mortality,0.002804327343367663,0.0027689820902385698,0.0027391150760844862,0.0027572010024112803,0.0027890631499560836
Socioeconomic Status,0.004097797769603728,0.00412054229715364,0.004410135928200498,0.004161832935524967,0.004252723977053452
Household Composition & Disability,0.0037357849948811417,0.0037121480339830093,0.0037376754950223523,0.003832631021340016,0.003643334936338949
Minority Status & Language,0.00934467382141324,0.009288222983656502,0.009237240833741,0.009298680917968039,0.00921876848615566
Housing Type & Transportation,0.00493014935149938,0.004831398233103079,0.004825744945022303,0.004906552108900564,0.004834246616452598
Epidemiological Factors,0.005376660159917446,0.0052972422151919,0.005400075517423719,0.005289931887971666,0.0053026242455014305
Healthcare System Factors,0.007988735625973131,0.00814893637430103,0.008001733538286038,0.007980355732817634,0.007930311444416915
POP_DENSITY,0.03372376905184238,0.03509685397013207,0.03298457992316073,0.03244713031713842,0.032182819005537655
BA_MALE,0.006102043738609342,0.006220356941370131,0.006145750783345005,0.006120313880739192,0.006076957135026317
BA_FEMALE,0.01642144589068495,0.016389183678386043,0.01644905013903397,0.016360518134444946,0.016285754542940345
IA_MALE,0.004850497404149445,0.004823057201713166,0.004810106622502253,0.0047836371931062605,0.004775169767227361
IA_FEMALE,0.004885336826641384,0.004903340915917043,0.004812891251075202,0.004921019974380214,0.004839019109892706
NA_MALE,0.0048753730203889845,0.004906671923430972,0.004919846807919459,0.004840321344299348,0.005004616149464569
NA_FEMALE,0.004142478002138628,0.004378888095576072,0.00432408846916188,0.004264397348035742,0.004235661057032991
TOM_MALE,0.00574828424817031,0.005590254789098026,0.005754949521698305,0.005642762049109629,0.005579333557605759
TOM_FEMALE,0.005328523416117226,0.005395746458289552,0.005359567437540846,0.005391181089321351,0.005335466710200243
H_MALE,0.004360832020231853,0.00428720491560719,0.004248907464310725,0.00422773922171038,0.004283237299130271
H_FEMALE,0.012191967485590816,0.01269642149055672,0.013186212861412416,0.012654683329245908,0.013165328295694834
ELDERLY_POP,0.051409657283743804,0.05107321463847403,0.05761023804683851,0.054225011324686045,0.05450785025984395
Land Area,0.00725976780795079,0.007344442912391447,0.007421303977772076,0.0073418371874016675,0.007428818403436899
