,0,1,2,3,4
prediction_aligned_int_7,0.4896996119102156,0.48626166572724794,0.48259461156535144,0.48686943547563644,0.5038491756996154
rt_aligned_int_7,0.045567317675060726,0.04521105567163075,0.04339755716664251,0.04369247606763649,0.04441064014846685
prediction_aligned_int_14,0.03854632516953915,0.03795285793904424,0.03878971927502062,0.037918474356552045,0.03848317991392225
rt_aligned_int_14,0.020916847424819474,0.020297206732910023,0.020328980459852652,0.021589885394129316,0.020434092572576668
prediction_aligned_int_21,0.013749321051317542,0.013532497235275831,0.013698345141266555,0.013640474216266019,0.013871266994471276
rt_aligned_int_21,0.01119381067033487,0.011704939732537056,0.01127844325122096,0.011369621419495268,0.011087718753782005
prediction_aligned_int_28,0.011103395768139013,0.011087860317061216,0.01103103590145893,0.011017165628224412,0.011153767061713782
rt_aligned_int_28,0.020465859284281573,0.020662491622330692,0.02077728370617038,0.02068565263745048,0.021127159747869162
totalTestResultsIncrease_norm,1.0672693079926003,1.0819975914019384,1.0770884327908194,1.0849954296790516,1.0804961281519105
test_positivity,0.46566134517843116,0.4721528378031016,0.4706389047224102,0.4692903751696197,0.4698934382603067
fb_movement_change,0.01334627907313235,0.013414359863812009,0.013442771527360065,0.013555191814793033,0.014290640762509521
fb_stationary,0.017190836326509085,0.01768371479755304,0.01741141255627099,0.017611864147309086,0.017330480850420327
Diabetes_Prevalence_Both_Sexes,0.007003292172112818,0.00737842463799987,0.0070200311250324665,0.007317890248176417,0.008175490812624697
Male_Obesity_%,0.0057760641593909146,0.005666251531493027,0.005730735074980564,0.005535963334464711,0.005775565702005991
Female_Obesity_%,0.00291550653826822,0.0029169200113535743,0.0028545527775415414,0.0028249637455233234,0.002897697915271169
life_expectancy,0.0009766814534383217,0.0009633816268196371,0.0009923608032097464,0.000988593331092913,0.0009835264071124117
mortality_risk_0-5,0.005837543811272661,0.005654394921520645,0.005822120545532883,0.005872983386339459,0.005689669821220766
mortality_risk_5-25,0.002704301526120556,0.0026471482915301214,0.0027019432716253178,0.0026240144575830904,0.002594479775458458
mortality_risk_25-45,0.0022836720641280506,0.002268762577877448,0.002298457466978876,0.002287382156516915,0.002363557406837802
mortality_risk_45-65,0.0011604454223667071,0.0011655215543541209,0.001175207636959552,0.0011547828461003773,0.0011515762651522765
mortality_risk_65-85,0.0022302664036825126,0.0022556594802367602,0.002219034113625451,0.002247832809048611,0.0022129920147636595
tubercolosis_mortality,0.007448246098022526,0.008297647100041328,0.008505723035274748,0.007680009846035674,0.008375030583610443
AIDS_mortality,0.028773891091095183,0.028383113441965313,0.029187906677816122,0.028563496733673643,0.02833013196257772
diarrheal_mortality,0.007047942776477578,0.007034971186311689,0.007067720932521948,0.007147632416679484,0.006950698404298961
lower_respiratory_mortality,0.004643315644982771,0.004615826251144206,0.004658987517584756,0.004668885161752345,0.004567073798073751
meningitis_mortality,0.003143697552668967,0.0031585281033640333,0.0029592675384845224,0.0030498078465343026,0.0028924968916922422
hepatitis_mortality,0.00936738673731674,0.009733723115436077,0.009843691082555117,0.009670839506135787,0.00985574876187345
other_resp_mortality,0.0032414461981580267,0.003221220147639925,0.0031767914485628657,0.0032524848631338976,0.003058817348265852
interstitial_lung_mortality,0.004966010912646812,0.004900960893724826,0.004951806317475049,0.004956608828018405,0.004986696327882734
asthma_mortality,0.004925125409559028,0.0052919427843732825,0.004998575654804771,0.0050273439541863585,0.004959270860646181
other_pneumoconiosis_mortality,0.0034884181717889096,0.0035270198200143543,0.003522237711138465,0.0034931323078505327,0.0035789741043527057
coal_pneumoconiosis_mortality,0.0025221945476833207,0.002664065647305147,0.0026389803913690058,0.0026040860534962684,0.002634615210454272
asbestosis_mortality,0.012051662252299922,0.011720890137968287,0.011836927490976756,0.01189624623017782,0.011565704083741357
silicosis_mortality,0.0019804868170598677,0.0019085859473541023,0.0019099760121206177,0.0019116548040329917,0.002012943973880632
pneumoconiosis_mortality,0.003908805722769193,0.0038246300399139566,0.003772099726695899,0.0038428012816692503,0.0039016423632931563
COPD_mortality,0.002681387630191545,0.0026958375700567583,0.0027975339563612867,0.002708763343637788,0.0027013016381643995
chronic_respiratory_mortality,0.0021384940572583,0.00223886372161064,0.002145624795413137,0.002156558653324092,0.0022802690240788515
