,0,1,2,3,4
prediction_aligned_int_7,0.024482570058696806,0.024266948918846065,0.02449541803092714,0.02420843055263877,0.024156607869581737
rt_aligned_int_7,0.01866209386131823,0.019227363666486696,0.018552349635459042,0.018729683464074665,0.019108994675538393
prediction_aligned_int_14,0.01277994908925284,0.013021057908755074,0.012981256634999938,0.013013458746137685,0.012995114848734612
rt_aligned_int_14,0.022229442618015294,0.022352048527800816,0.022478591217027555,0.022400754838555637,0.02288540501040881
prediction_aligned_int_21,0.038893533512767364,0.038660515633618275,0.03895394336045732,0.03937150910028042,0.03900027578653331
rt_aligned_int_21,0.09465572229612185,0.09405175254841647,0.09344402631645976,0.09418292250812221,0.09520484329527279
prediction_aligned_int_28,0.6657641996063457,0.6655536194980195,0.6651766777983382,0.6608606680794847,0.6679620758081707
rt_aligned_int_28,0.11536257577444387,0.11404725830234863,0.11129753860563252,0.11389598988176919,0.1166187255071911
totalTestResultsIncrease_norm,0.9584635011197185,0.9611778438053433,0.9622955446007296,0.9606239374977298,0.9632592549135557
test_positivity,0.29654576939043864,0.29570045461723427,0.2928036291452104,0.2877568224750834,0.2924752513114226
fb_movement_change,0.010885371993657578,0.010413203749686128,0.010668296444540704,0.010600473444117187,0.010507629514474037
fb_stationary,0.028070705749355884,0.027869632973990033,0.02805914340221405,0.028054869953325512,0.027505752817826745
Diabetes_Prevalence_Both_Sexes,0.01432626735429976,0.014033994390841298,0.014027012476778289,0.013859088435351219,0.014422159602600404
Male_Obesity_%,0.0043999749914831465,0.004467190612320149,0.0041775415427226514,0.004570758923895135,0.004368140083074068
Female_Obesity_%,0.0026589806135317584,0.0027092841521710875,0.0026975403663204167,0.0027159350576511088,0.002653955110946349
life_expectancy,0.0017817996950322268,0.001806679098203201,0.0019105830951208214,0.0018721816511444445,0.0019357003171956988
mortality_risk_0-5,0.002541970110264802,0.0024333108194950492,0.002601925063101418,0.0025717169066943324,0.0025664818721080618
mortality_risk_5-25,0.0028889927043056485,0.0029133298304504507,0.002873156307411362,0.0029259879009627676,0.0029802200579012172
mortality_risk_25-45,0.003001132503245185,0.002853382644013025,0.002999932576951081,0.002847542235475675,0.0028515929996485445
mortality_risk_45-65,0.0016579986268618896,0.0016956075951738425,0.0017619617798897425,0.0017087726516448187,0.001706029799345199
mortality_risk_65-85,0.0035206161162262273,0.003557229122866712,0.003515086339516915,0.003545358211205496,0.0035305490224122327
tubercolosis_mortality,0.007661774851635772,0.007830611382179886,0.00782550264538906,0.008012745499781482,0.007656695911072209
AIDS_mortality,0.06279583337936268,0.0636145075053568,0.0649874978994881,0.06206123727828994,0.0623379382987056
diarrheal_mortality,0.005263766787032442,0.005327733955344138,0.0052787499664072035,0.005174846843893466,0.005270427680416301
