,0,1,2,3,4
prediction_aligned_int_7,0.3334105108582245,0.33936500576846285,0.33745532886055785,0.3395130966592551,0.3372509013127305
rt_aligned_int_7,0.1748447207189303,0.1752776473168952,0.18247653520983065,0.18083266994647285,0.1799661274008355
prediction_aligned_int_14,0.18107951881918227,0.178604674271161,0.17644534677797952,0.1783010252044489,0.17760732613750396
rt_aligned_int_14,0.04335204678819882,0.04381433556101444,0.04313939719693727,0.041876440441311114,0.043938370515648195
prediction_aligned_int_21,0.04118809697147641,0.040035661376387255,0.04088453495350275,0.040851125770355434,0.04062004157958332
rt_aligned_int_21,0.019206541589453563,0.019140257098687274,0.019412918721706363,0.019218234123162703,0.019944153274209064
prediction_aligned_int_28,0.042636886387458106,0.041922340993178375,0.042425611746742864,0.042803687460691076,0.042828222126099935
rt_aligned_int_28,0.04580595627832851,0.0457186516189958,0.04529338940587946,0.04768489495881567,0.046782898448938126
totalTestResultsIncrease_norm,1.5613078423328908,1.5424160095673578,1.5482943022049476,1.5696384483274946,1.5578979601240324
test_positivity,0.6445941913529414,0.6462469144313074,0.6440599066500479,0.652867592164413,0.6462904701169444
fb_movement_change,0.01727649056574354,0.01738102204269898,0.01740101938253913,0.017157549432927577,0.01733966919675134
fb_stationary,0.02032418724557683,0.020838119095808016,0.02076862365774823,0.02030423033127926,0.0203353096386667
Diabetes_Prevalence_Both_Sexes,0.004234642270058875,0.004315660074838634,0.004332841906797058,0.004285531012077737,0.004218016404177849
Male_Obesity_%,0.0038766285197295858,0.003791347113070498,0.0039047422137216126,0.0038354905185218335,0.0039008847647113987
Female_Obesity_%,0.0035012458891836573,0.0034995466434285527,0.0034067329034266347,0.0034257571084337357,0.00351988995853858
life_expectancy,0.001513852947845895,0.0015220168560436953,0.0016131627355565614,0.0015484796488199892,0.001582729959077045
mortality_risk_0-5,0.0037367341405175614,0.004074785990857643,0.0037245566853026935,0.0038552985338545787,0.0034843812408038577
mortality_risk_5-25,0.0029308110487024086,0.002967421548640048,0.0030124179497091896,0.0029526248258615606,0.0030154452196532455
mortality_risk_25-45,0.0018665426099658822,0.0018279318459798466,0.0019597769091019845,0.0019475128124832874,0.0019015773359901678
mortality_risk_45-65,0.00149116216620504,0.0014883531073264233,0.0014920693954695308,0.001490128981224692,0.0014878145322078096
mortality_risk_65-85,0.007104411220273388,0.007301730582377597,0.007203556768789254,0.00729298823890856,0.0075574858289017
tubercolosis_mortality,0.007977820249294831,0.00812329897301678,0.007823632684699433,0.007950457184451087,0.008328916153903076
AIDS_mortality,0.021479673630078078,0.022262760082399802,0.021677254630970588,0.021577365896436218,0.02178347188171903
diarrheal_mortality,0.009553508831118385,0.009490009959075896,0.009461896455124519,0.009769762949316418,0.009601947931533017
lower_respiratory_mortality,0.006507927963617766,0.006679321868546917,0.00653324091098717,0.006583394001970833,0.006774627973208602
meningitis_mortality,0.003901575595160689,0.004161473350567713,0.0040227534593696435,0.0040614665954809,0.004024134256420009
hepatitis_mortality,0.02355107977799764,0.023926132212072404,0.023644314207192818,0.02365659503303308,0.02395999425883799
other_resp_mortality,0.0035032857319426958,0.0034858749918106335,0.003492067774302665,0.003444748573952938,0.003514363333881221
