,0,1,2,3,4
prediction_aligned_int_7,0.056807180578297256,0.05634677794981957,0.05717496567739089,0.05650483851703869,0.05671376729871014
rt_aligned_int_7,0.03004981270189022,0.030310623723059482,0.030452588712950313,0.03099558471126085,0.030361472303589432
prediction_aligned_int_14,0.6478218973975286,0.6555164739687014,0.6568594379174043,0.6564917027151386,0.6584230530903367
rt_aligned_int_14,0.09250780993925789,0.09224641403556721,0.09503754913930373,0.09487041060225132,0.09446499862304913
prediction_aligned_int_21,0.04910786630757158,0.04919066968711305,0.050398040331918414,0.048936455317366345,0.049955248905841465
rt_aligned_int_21,0.05531006287431872,0.05557810467628199,0.054256469788660056,0.05329294297227016,0.0545386034466705
prediction_aligned_int_28,0.039981628739098385,0.039266679467253596,0.04029255126751352,0.03917354099149151,0.04020750221012581
rt_aligned_int_28,0.02673421903889628,0.02654964034592966,0.026722345204668874,0.02633986027298274,0.026619811395816706
totalTestResultsIncrease_norm,0.9521466727025363,0.9553377384834012,0.9526784520593449,0.9532360303790143,0.9415919558379563
test_positivity,0.32380188093335993,0.31716903954443,0.31756192396075233,0.31462334365785627,0.31776990302338026
fb_movement_change,0.010906345290054076,0.010820171643971865,0.01113523920294568,0.011161905270655303,0.010695639033603599
fb_stationary,0.013314060772839031,0.013114770649819696,0.012786459788013294,0.012968398448209517,0.013304796977519073
Diabetes_Prevalence_Both_Sexes,0.0038433894727479823,0.003786161167243174,0.0039081231095314806,0.0038190910684618995,0.0038575652558716644
Male_Obesity_%,0.007892757771699177,0.007626996993711388,0.00783415369818341,0.0078761829292614,0.007805588825006482
Female_Obesity_%,0.0034598466164597053,0.0034112973538115154,0.0034484976704121095,0.003475900604713922,0.0035159870502210477
life_expectancy,0.0018158665069216706,0.0019371209450927962,0.0018637763150539666,0.0018651705760573956,0.0019303056572109734
mortality_risk_0-5,0.007472986470420162,0.007335420100982537,0.007434113942911047,0.0074140748911782905,0.007418208848034236
mortality_risk_5-25,0.0030948374991401906,0.0031022520371601914,0.0031049081541887347,0.003103761078998568,0.003111303115310604
mortality_risk_25-45,0.0016502358317161958,0.0016791046587473213,0.0016172831388484576,0.0015933700034049814,0.0016367221339204097
mortality_risk_45-65,0.002627556003607201,0.002606156911078905,0.0025652279410047774,0.0025807207959711587,0.002576656054796511
mortality_risk_65-85,0.0030288429897343816,0.003045517448332369,0.003085225594843255,0.0030753710834718895,0.0030995309520617242
tubercolosis_mortality,0.009301264851247382,0.009005057256257998,0.009047363792579532,0.009286310541128162,0.00951430775992701
AIDS_mortality,0.047198008565250804,0.046147205228436516,0.04681766613384997,0.04625500625510903,0.047354526359832616
diarrheal_mortality,0.010305128860373935,0.010669107887767204,0.01049259656699153,0.010643461331221848,0.010653578268835395
lower_respiratory_mortality,0.008049086374289915,0.007989186281691318,0.00806158949047342,0.008018803956979736,0.008059031781926018
meningitis_mortality,0.0031176462251398807,0.0031210020517485892,0.0030457201189751926,0.0031107096388470756,0.0030564419852047164
hepatitis_mortality,0.02248769307480869,0.021703349316829823,0.021751384231095017,0.021227611717471118,0.022013469778852435
other_resp_mortality,0.004604600399225611,0.004633804895564642,0.004524566497546845,0.0045495122378688135,0.004509259542231581
interstitial_lung_mortality,0.006897075740283309,0.007032810952843915,0.006992672863263771,0.006918706930305163,0.007076319807277964
asthma_mortality,0.004845408272779683,0.004970882370179619,0.004982638234038217,0.004873133964507725,0.004844797951700008
other_pneumoconiosis_mortality,0.006549102632472881,0.007695199115668405,0.006788820121888195,0.0075275622801603825,0.007654115843160558
coal_pneumoconiosis_mortality,0.004411613337191422,0.005042737720592938,0.004667700604489955,0.004591584757854261,0.004614185380343749
asbestosis_mortality,0.014283325707393879,0.013403529873961095,0.013372785656165842,0.01299404185029418,0.013825687969817757
silicosis_mortality,0.0024678942140735627,0.0023925939212620095,0.0024057013521245896,0.0024544135374705567,0.0024788326231690583
pneumoconiosis_mortality,0.0055348810900427425,0.005465573754559361,0.0056040339306683284,0.005716587464793421,0.005668490761897349
COPD_mortality,0.00834116808415919,0.00838112304358718,0.008345874228393946,0.008690506790345998,0.008717201686573972
chronic_respiratory_mortality,0.0070315969776235665,0.006811842828503778,0.006669886719676499,0.00664689245334138,0.007134035445414799
Socioeconomic Status,0.014556680569002278,0.014094809290494115,0.014095274863481055,0.014698453072239825,0.013620440537672307
Household Composition & Disability,0.00675391080643406,0.006708723789616178,0.006823983235890285,0.006706868803110777,0.006855374247287216
Minority Status & Language,0.02170064483205658,0.021986333373843148,0.022427848062401945,0.021918957070065526,0.02149746120505236
Housing Type & Transportation,0.006307584060265103,0.006146120922117748,0.006182326334391086,0.006132820219837631,0.006490074122060929
Epidemiological Factors,0.006547636611427654,0.006574851400188875,0.0063855813622909485,0.0062702303076931365,0.006604921250060292
Healthcare System Factors,0.008988977262638698,0.008636247698350363,0.009130752317242807,0.008788132191281273,0.009287254773009512
POP_DENSITY,0.013249141655468089,0.013545710752060902,0.01334152939406097,0.013506838945058441,0.013617597254550806
BA_MALE,0.0059788963338823775,0.006040106397062317,0.0060031341294481955,0.006001992943958534,0.006094852485244884
BA_FEMALE,0.020119776965685787,0.020085204695113767,0.020411781731061396,0.02020506659363308,0.020429523681458783
IA_MALE,0.004454825033211929,0.004520001569656484,0.004501718659136178,0.0048417672212194285,0.004500828222580577
IA_FEMALE,0.007065288322055774,0.00678299528594406,0.007145065531833694,0.007211923055274405,0.007121749515316522
NA_MALE,0.006708032052068158,0.006260108952171661,0.006785495381649409,0.007012097583801502,0.0070122946621350435
NA_FEMALE,0.005148490271687733,0.005194686699817486,0.005150252027483981,0.005303697120979001,0.005144221555181794
TOM_MALE,0.0064647935019859215,0.0060868150600886795,0.006655039898055604,0.006215591085083405,0.006217776647323814
TOM_FEMALE,0.005373345230991311,0.005204154699619878,0.0053764680491148464,0.005232072445021219,0.005344315209748318
H_MALE,0.005388702258212197,0.005303210173340012,0.005340650382502421,0.005352073016434478,0.005446288493458962
H_FEMALE,0.006398628200986689,0.006270578458626996,0.006495444494924341,0.006553298750558212,0.00632962135000581
ELDERLY_POP,0.011289136938172128,0.011586311837513241,0.011678941893963901,0.011523769086956959,0.011822815494174632
Land Area,0.00883948358282427,0.008736221693880886,0.008733549662156781,0.008353723987300055,0.008580331144250275
