,0,1,2,3,4
prediction_aligned_int_7,0.06963905807106319,0.06582618082853664,0.07000180635927411,0.06861409203672741,0.07013744352063733
rt_aligned_int_7,0.03470997684093646,0.03324915884419688,0.03335459035995725,0.03464406414898924,0.034260548467938134
prediction_aligned_int_14,0.049868899044688164,0.04950953703398997,0.049823959362347514,0.0495119097866108,0.05092495419784182
rt_aligned_int_14,0.026752456218779752,0.027290438831699793,0.026926103103884325,0.027252721093580456,0.026546437741174045
prediction_aligned_int_21,0.03205345131278636,0.03317552913587829,0.03199851374619089,0.03220994194774829,0.03182914212579957
rt_aligned_int_21,0.030956617742672776,0.031256763299677526,0.03198718627136998,0.031047222734258417,0.031179397842326262
prediction_aligned_int_28,0.6023611449639318,0.6069150543105908,0.6024811343650299,0.6088354719686387,0.6097012557064084
rt_aligned_int_28,0.47842834484286134,0.4877114959189457,0.47818329979188245,0.475540074641402,0.48166059510074066
totalTestResultsIncrease_norm,1.0290752725541763,1.026913425717574,1.0222048368189913,1.0229128421622056,1.0271494209420093
test_positivity,0.33669403220050687,0.3339180658981712,0.3358060527283725,0.34099003083018486,0.338261202703418
fb_movement_change,0.049419591353905945,0.04833161988735579,0.04906575986360495,0.04864428941713983,0.04904385296152147
fb_stationary,0.07667422616436592,0.07916464761808506,0.07784166397112058,0.07878897480791802,0.07825544443567356
Diabetes_Prevalence_Both_Sexes,0.004365172817201279,0.004380943963151029,0.004182259880881056,0.0043536550411541475,0.004254530483117969
Male_Obesity_%,0.004906257867540065,0.004909650773957441,0.005019136182158546,0.004845564688423676,0.00493217461712836
Female_Obesity_%,0.0036182107090836357,0.003549948374080625,0.0035365978091077555,0.0036935069409876897,0.003571343200618693
life_expectancy,0.0019372326295313824,0.0018615669087306275,0.0018126521163620568,0.0018438355829186737,0.0019231325776364327
mortality_risk_0-5,0.004401905487566804,0.00447927890894817,0.004436217566921474,0.004536238196244713,0.004542831013225057
mortality_risk_5-25,0.004150471628111219,0.004135512982373801,0.004173018415579377,0.004218514523509853,0.00412708900087988
mortality_risk_25-45,0.00300323630450261,0.002922898008303476,0.0029450309035099487,0.003005797585440284,0.002929229168783798
mortality_risk_45-65,0.0042621880315774074,0.004275192161811603,0.004402854253004462,0.004123644318531405,0.004261279856733524
mortality_risk_65-85,0.004072888734807378,0.004035544519431999,0.004069381948559325,0.00398390850681285,0.004017829578654264
tubercolosis_mortality,0.007651737742977005,0.00767503932589042,0.007614042854966807,0.007765901713635004,0.007448090044230304
AIDS_mortality,0.0374916640274755,0.037455786036746486,0.0380328476799463,0.03839817238391696,0.037909060440002196
diarrheal_mortality,0.008139688050133986,0.00819339901621674,0.008107553876451568,0.008237182257828324,0.008164205836950211
lower_respiratory_mortality,0.008701527341676951,0.008576335010246794,0.008513389558503448,0.008427116408794233,0.008560871021525363
meningitis_mortality,0.004918315677653551,0.005013592154162416,0.0050683690163080275,0.0049994836939530884,0.0049257803449564985
hepatitis_mortality,0.03302414743631177,0.03230598991880773,0.032116731053260295,0.03277918597992502,0.032666025116957154
other_resp_mortality,0.004500564398148388,0.004385065839181412,0.004487657924606703,0.004415839376687436,0.004409370626620057
