,0,1,2,3,4
prediction_aligned_int_7,0.042000742753337095,0.03859916213081194,0.04182271847200458,0.041212586089404146,0.04068522985902179
rt_aligned_int_7,0.01998272807792212,0.020141333671517048,0.020788512475035326,0.020321728717050735,0.020945583377645405
prediction_aligned_int_14,0.014923783376264987,0.014720733006700959,0.014666631240028538,0.014747383043990925,0.01488282646537209
rt_aligned_int_14,0.017390123290018877,0.0172851700905311,0.017014612577076482,0.016754643496316723,0.017066884120907733
prediction_aligned_int_21,0.026418118442903316,0.025524248588304266,0.02617684806356002,0.025522978656606132,0.027409569807545164
rt_aligned_int_21,0.06923661237190137,0.06705190882407186,0.0698422799234677,0.06940290924058679,0.0697945857729898
prediction_aligned_int_28,0.6917284026143005,0.6932201420910099,0.6952850089251454,0.6902179226842375,0.6901489295068192
rt_aligned_int_28,0.12334195780260104,0.12106675947427681,0.12447324902622237,0.12454977513379362,0.122562040741516
totalTestResultsIncrease_norm,0.946919576379974,0.9343397889502815,0.9373401897482911,0.9373438710789919,0.9294368583395466
test_positivity,0.2486801683248019,0.2589438247579955,0.25116341287649835,0.2517354519764683,0.25398588450870685
fb_movement_change,0.012268772391782479,0.012753043281883092,0.013815985137728637,0.013058493159709528,0.013835803714535189
fb_stationary,0.03365557227269489,0.03335831601427597,0.033505436027316704,0.03398566321183871,0.03403884673758062
Diabetes_Prevalence_Both_Sexes,0.021961427085811724,0.021629990427894485,0.021857741634445538,0.022227605110662574,0.021306924855352904
Male_Obesity_%,0.006667544909705336,0.007083758316965505,0.0070433973117375315,0.006756172357641255,0.006980538445649276
Female_Obesity_%,0.003021732049196313,0.003010998332678705,0.0029717431086693225,0.003025648050893892,0.003211716225947847
life_expectancy,0.002163048528139866,0.00201016881417615,0.0021326744159992916,0.001991328819082927,0.002011198210444154
mortality_risk_0-5,0.002974125720327958,0.002781743489887467,0.002859342693721345,0.0028955735657525405,0.0028464445676497085
mortality_risk_5-25,0.0027381296920293563,0.0027296590714256386,0.0027648786611295106,0.002787883255337298,0.0028418326027745966
mortality_risk_25-45,0.0026356616688671952,0.0025569930706579314,0.0026232857804168175,0.002633871130698018,0.002576105776186721
